id_aluno,id_curso,data_matricula
3578,2,2024-09-25
3579,3,2024-06-29
3580,3,2024-07-29
3581,4,2024-02-23
3582,3,2024-04-12
3583,6,2024-10-03
3584,3,2024-04-05
3585,1,2024-01-17
3586,5,2024-07-25
3587,5,2024-03-06
3588,6,2024-04-05
3589,4,2024-07-17
3590,5,2024-06-18
3591,5,2024-10-04
3592,3,2024-06-10
3593,6,2024-01-25
3594,6,2024-05-15
3595,6,2024-01-22
3596,4,2024-04-29
3597,5,2024-07-21
3598,4,2024-04-20
3599,2,2024-04-29
3600,1,2024-02-14
3601,5,2024-01-05
3602,5,2024-03-20
3603,5,2024-01-15
3604,5,2024-10-23
3605,6,2024-10-12
3606,2,2024-03-27
3607,3,2024-05-07
3608,4,2024-02-26
3609,6,2024-02-22
3610,2,2024-02-09
3611,4,2024-05-10
3612,6,2024-05-23
3613,1,2024-08-20
3614,3,2024-03-12
3615,2,2024-10-30
3616,5,2024-06-25
3617,5,2024-08-23
3618,5,2024-04-25
3619,4,2024-04-11
3620,5,2024-05-25
3621,6,2024-06-06
3622,1,2024-09-03
3623,4,2024-05-10
3624,6,2024-01-16
3625,4,2024-04-05
3626,2,2024-02-05
3627,1,2024-08-21
3628,5,2024-02-22
3629,1,2024-03-04
3630,1,2024-09-01
3631,5,2024-06-11
3632,2,2024-08-16
3633,3,2024-09-10
3634,2,2024-10-15
3635,1,2024-03-01
3636,2,2024-04-24
3637,4,2024-09-07
3638,4,2024-06-07
3639,1,2024-07-18
3640,2,2024-04-04
3641,6,2024-05-18
3642,4,2024-06-04
3643,5,2024-05-21
3644,2,2024-06-25
3645,2,2024-02-06
3646,6,2024-06-28
3647,4,2024-04-21
3648,4,2024-02-21
3649,4,2024-10-10
3650,4,2024-02-28
3651,6,2024-01-08
3652,5,2024-08-06
3653,2,2024-10-12
3654,1,2024-04-16
3655,3,2024-01-15
3656,6,2024-06-15
3657,3,2024-09-03
3658,5,2024-02-16
3659,3,2024-10-18
3660,5,2024-05-07
3661,1,2024-04-22
3662,5,2024-01-17
3663,3,2024-10-17
3664,5,2024-02-23
3665,3,2024-08-03
3666,3,2024-05-09
3667,1,2024-09-09
3668,3,2024-06-25
3669,6,2024-10-03
3670,3,2024-08-29
3671,2,2024-07-12
3672,4,2024-06-25
3673,3,2024-08-02
3674,4,2024-01-12
3675,4,2024-02-17
3676,4,2024-01-18
3677,2,2024-02-05
3678,3,2024-05-24
3679,2,2024-03-26
3680,2,2024-05-31
3681,3,2024-06-07
3682,6,2024-07-01
3683,6,2024-05-20
3684,1,2024-05-06
3685,6,2024-10-31
3686,2,2024-08-30
3687,1,2024-01-28
3688,1,2024-02-13
3689,4,2024-06-07
3690,3,2024-10-31
3691,6,2024-07-26
3692,6,2024-05-12
3693,1,2024-07-21
3694,3,2024-09-18
3695,6,2024-01-21
3696,6,2024-02-09
3697,1,2024-01-20
3698,1,2024-03-09
3699,1,2024-06-13
3700,2,2024-03-19
3701,5,2024-03-28
3702,2,2024-05-30
3703,6,2024-08-17
3704,5,2024-07-31
3705,1,2024-08-13
3706,1,2024-09-04
3707,5,2024-05-22
3708,4,2024-06-12
3709,4,2024-09-22
3710,1,2024-10-03
3711,3,2024-06-25
3712,1,2024-10-27
3713,5,2024-03-27
3714,5,2024-06-13
3715,3,2024-01-04
3716,6,2024-10-13
3717,4,2024-09-23
3718,3,2024-01-16
3719,3,2024-05-23
3720,3,2024-02-09
3721,3,2024-06-12
3722,1,2024-05-18
3723,6,2024-07-04
3724,5,2024-10-27
3725,2,2024-05-22
3726,2,2024-07-15
3727,4,2024-11-06
3728,1,2024-03-10
3729,6,2024-04-03
3730,3,2024-06-09
3731,2,2024-10-14
3732,6,2024-06-17
3733,1,2024-02-08
3734,5,2024-06-11
3735,4,2024-09-13
3736,3,2024-10-22
3737,1,2024-03-07
3738,4,2024-02-11
3739,2,2024-02-21
3740,5,2024-08-30
3741,5,2024-08-02
3742,3,2024-04-15
3743,1,2024-04-20
3744,1,2024-11-04
3745,3,2024-01-26
3746,3,2024-06-27
3747,6,2024-01-22
3748,6,2024-09-21
3749,6,2024-10-16
3750,3,2024-05-05
3751,2,2024-01-12
3752,2,2024-10-22
3753,2,2024-10-06
3754,5,2024-07-02
3755,5,2024-04-15
3756,4,2024-01-25
3757,2,2024-07-19
3758,6,2024-01-13
3759,3,2024-01-10
3760,2,2024-08-30
3761,4,2024-06-14
3762,3,2024-03-02
3763,6,2024-01-04
3764,2,2024-05-15
3765,6,2024-08-18
3766,4,2024-06-20
3767,3,2024-09-20
3768,3,2024-07-03
3769,4,2024-05-29
3770,6,2024-09-26
3771,5,2024-06-09
3772,5,2024-02-10
3773,5,2024-08-22
3774,3,2024-09-12
3775,4,2024-06-11
3776,4,2024-01-06
3777,2,2024-02-20
3778,5,2024-03-13
3779,2,2024-08-31
3780,5,2024-04-15
3781,6,2024-02-09
3782,2,2024-04-19
3783,5,2024-02-14
3784,5,2024-09-01
3785,5,2024-03-20
3786,2,2024-07-02
3787,6,2024-07-21
3788,4,2024-10-14
3789,5,2024-09-05
3790,1,2024-03-26
3791,5,2024-05-05
3792,4,2024-02-23
3793,1,2024-02-09
3794,3,2024-04-08
3795,3,2024-04-17
3796,3,2024-05-21
3797,1,2024-03-21
3798,2,2024-10-07
3799,6,2024-03-27
3800,3,2024-09-05
3801,5,2024-01-08
3802,2,2024-01-15
3803,1,2024-08-11
3804,1,2024-06-01
3805,4,2024-08-18
3806,6,2024-10-23
3807,4,2024-08-13
3808,4,2024-06-21
3809,1,2024-07-18
3810,3,2024-10-27
3811,3,2024-05-06
3812,2,2024-01-22
3813,6,2024-07-08
3814,6,2024-04-29
3815,3,2024-07-17
3816,6,2024-07-03
3817,3,2024-02-06
3818,5,2024-01-11
3819,3,2024-09-16
3820,2,2024-06-07
3821,1,2024-08-09
3822,4,2024-10-15
3823,3,2024-06-20
3824,1,2024-05-31
3825,3,2024-10-08
3826,1,2024-03-10
3827,6,2024-09-26
3828,6,2024-05-09
3829,6,2024-02-28
3830,1,2024-03-19
3831,2,2024-05-29
3832,3,2024-02-06
3833,2,2024-07-11
3834,3,2024-10-05
3835,1,2024-09-04
3836,3,2024-10-01
3837,2,2024-01-01
3838,4,2024-02-22
3839,3,2024-09-29
3840,4,2024-05-01
3841,5,2024-01-27
3842,1,2024-01-30
3843,6,2024-02-06
3844,5,2024-06-22
3845,6,2024-04-30
3846,1,2024-08-07
3847,1,2024-08-28
3848,4,2024-09-26
3849,4,2024-10-29
3850,1,2024-03-03
3851,4,2024-10-18
3852,4,2024-07-31
3853,5,2024-06-27
3854,5,2024-08-28
3855,4,2024-03-13
3856,5,2024-06-07
3857,4,2024-06-13
3858,3,2024-04-03
3859,1,2024-06-07
3860,4,2024-01-20
3861,4,2024-07-29
3862,4,2024-02-05
3863,4,2024-01-29
3864,1,2024-09-05
3865,2,2024-05-28
3866,4,2024-02-06
3867,3,2024-09-12
3868,5,2024-01-02
3869,1,2024-06-22
3870,6,2024-09-04
3871,5,2024-07-12
3872,2,2024-05-25
3873,1,2024-04-05
3874,1,2024-04-18
3875,3,2024-02-29
3876,1,2024-04-28
3877,1,2024-05-06
3878,6,2024-11-01
3879,2,2024-03-31
3880,6,2024-01-09
3881,5,2024-07-05
3882,1,2024-08-15
3883,3,2024-09-28
3884,4,2024-09-13
3885,1,2024-10-03
3886,5,2024-08-20
3887,1,2024-05-13
3888,5,2024-08-26
3889,5,2024-02-01
3890,5,2024-10-27
3891,4,2024-01-18
3892,3,2024-06-03
3893,2,2024-01-17
3894,3,2024-06-30
3895,1,2024-11-06
3896,6,2024-08-03
3897,3,2024-04-13
3898,1,2024-01-28
3899,2,2024-03-16
3900,2,2024-01-24
3901,4,2024-08-13
3902,1,2024-05-12
3903,1,2024-08-15
3904,2,2024-07-04
3905,4,2024-09-22
3906,5,2024-10-26
3907,2,2024-03-15
3908,2,2024-04-29
3909,4,2024-04-03
3910,1,2024-11-06
3911,2,2024-01-24
3912,6,2024-08-08
3913,6,2024-06-28
3914,6,2024-01-27
3915,6,2024-02-23
3916,1,2024-06-09
3917,3,2024-04-09
3918,3,2024-11-06
3919,1,2024-05-04
3920,5,2024-10-22
3921,2,2024-10-19
3922,5,2024-01-16
3923,2,2024-09-19
3924,1,2024-05-06
3925,2,2024-05-23
3926,5,2024-08-14
3927,1,2024-10-19
3928,6,2024-01-30
3929,5,2024-11-03
3930,1,2024-08-07
3931,6,2024-10-19
3932,5,2024-05-01
3933,1,2024-10-01
3934,6,2024-09-08
3935,3,2024-06-05
3936,3,2024-11-06
3937,1,2024-03-13
3938,1,2024-04-11
3939,1,2024-09-12
3940,2,2024-01-07
3941,4,2024-05-31
3942,6,2024-02-02
3943,3,2024-03-28
3944,2,2024-10-18
3945,3,2024-08-28
3946,6,2024-06-06
3947,6,2024-09-18
3948,2,2024-09-20
3949,5,2024-10-14
3950,4,2024-05-06
3951,3,2024-03-30
3952,4,2024-10-12
3953,1,2024-04-11
3954,1,2024-02-05
3955,1,2024-05-02
3956,1,2024-05-28
3957,4,2024-02-10
3958,3,2024-04-08
3959,4,2024-03-26
3960,3,2024-10-02
3961,3,2024-03-09
3962,5,2024-03-14
3963,4,2024-10-12
3964,2,2024-07-06
3965,3,2024-06-27
3966,5,2024-10-31
3967,5,2024-03-01
3968,3,2024-03-15
3969,4,2024-07-25
3970,2,2024-01-16
3971,5,2024-01-07
3972,1,2024-05-17
3973,6,2024-04-15
3974,6,2024-10-23
3975,5,2024-03-19
3976,1,2024-08-14
3977,4,2024-10-15
3978,2,2024-09-29
3979,1,2024-02-02
3980,6,2024-05-20
3981,6,2024-07-12
3982,1,2024-08-21
3983,3,2024-01-20
3984,1,2024-03-20
3985,2,2024-07-03
3986,1,2024-10-29
3987,1,2024-06-04
3988,3,2024-04-29
3989,5,2024-06-28
3990,2,2024-06-05
3991,3,2024-03-18
3992,5,2024-07-29
3993,6,2024-09-17
3994,4,2024-08-15
3995,4,2024-10-01
3996,3,2024-02-12
3997,5,2024-09-26
3998,2,2024-06-08
3999,4,2024-10-17
4000,2,2024-07-08
4001,5,2024-10-07
4002,1,2024-08-22
4003,6,2024-04-05
4004,5,2024-03-28
4005,3,2024-04-29
4006,5,2024-09-06
4007,4,2024-03-09
4008,1,2024-01-19
4009,1,2024-08-29
4010,6,2024-05-20
4011,2,2024-08-31
4012,5,2024-02-16
4013,1,2024-03-08
4014,4,2024-09-18
4015,2,2024-01-08
4016,4,2024-03-11
4017,5,2024-02-23
4018,3,2024-04-04
4019,2,2024-03-22
4020,4,2024-01-21
4021,1,2024-11-03
4022,2,2024-04-20
4023,1,2024-04-29
4024,1,2024-06-22
4025,1,2024-02-10
4026,3,2024-06-14
4027,2,2024-05-07
4028,4,2024-05-02
4029,1,2024-02-10
4030,2,2024-04-17
4031,1,2024-08-20
4032,3,2024-05-09
4033,1,2024-01-12
4034,4,2024-01-08
4035,6,2024-02-22
4036,5,2024-08-31
4037,6,2024-04-27
4038,4,2024-10-13
4039,5,2024-08-16
4040,3,2024-09-25
4041,3,2024-05-08
4042,1,2024-05-05
4043,1,2024-03-21
4044,2,2024-09-21
4045,4,2024-08-27
4046,2,2024-03-21
4047,2,2024-08-12
4048,1,2024-05-06
4049,2,2024-10-07
4050,4,2024-09-30
4051,5,2024-02-09
4052,2,2024-05-26
4053,3,2024-09-14
4054,4,2024-08-24
4055,1,2024-03-04
4056,4,2024-07-06
4057,3,2024-04-08
4058,6,2024-04-19
4059,5,2024-03-17
4060,1,2024-08-23
4061,2,2024-08-16
4062,1,2024-06-02
4063,2,2024-08-02
4064,3,2024-05-31
4065,6,2024-07-22
4066,2,2024-03-04
4067,2,2024-09-29
4068,6,2024-04-08
4069,4,2024-04-25
4070,1,2024-10-03
4071,1,2024-08-25
4072,2,2024-11-03
4073,4,2024-01-29
4074,6,2024-08-11
4075,5,2024-08-03
4076,1,2024-07-30
4077,3,2024-02-01
4078,1,2024-06-15
4079,5,2024-08-06
4080,1,2024-04-30
4081,5,2024-07-24
4082,2,2024-05-04
4083,5,2024-06-28
4084,1,2024-08-29
4085,4,2024-04-11
4086,5,2024-10-19
4087,4,2024-04-08
4088,5,2024-09-24
4089,1,2024-05-26
4090,2,2024-05-27
4091,4,2024-09-01
4092,2,2024-04-21
4093,2,2024-05-22
4094,2,2024-04-07
4095,4,2024-09-01
4096,3,2024-08-26
4097,5,2024-01-14
4098,5,2024-09-12
4099,3,2024-01-18
4100,1,2024-02-24
4101,3,2024-08-21
4102,2,2024-01-02
4103,1,2024-09-05
4104,5,2024-01-11
4105,4,2024-03-15
4106,1,2024-09-22
4107,6,2024-05-29
4108,4,2024-05-25
4109,1,2024-08-15
4110,3,2024-11-04
4111,2,2024-04-15
4112,6,2024-01-08
4113,1,2024-05-20
4114,4,2024-09-04
4115,6,2024-10-08
4116,5,2024-09-28
4117,2,2024-05-08
4118,3,2024-03-17
4119,1,2024-09-26
4120,4,2024-05-31
4121,5,2024-03-14
4122,1,2024-05-27
4123,1,2024-02-05
4124,2,2024-08-26
4125,6,2024-10-01
4126,1,2024-06-19
4127,6,2024-03-28
4128,1,2024-04-27
4129,6,2024-10-05
4130,5,2024-09-26
4131,3,2024-06-27
4132,4,2024-05-27
4133,5,2024-08-16
4134,2,2024-07-07
4135,4,2024-07-28
4136,2,2024-09-11
4137,6,2024-03-10
4138,1,2024-01-11
4139,1,2024-08-03
4140,1,2024-05-21
4141,6,2024-01-19
4142,1,2024-05-12
4143,1,2024-04-02
4144,4,2024-01-14
4145,3,2024-08-30
4146,6,2024-03-12
4147,4,2024-10-26
4148,5,2024-10-28
4149,3,2024-07-05
4150,3,2024-07-08
4151,6,2024-09-13
4152,1,2024-04-27
4153,6,2024-07-01
4154,3,2024-03-14
4155,3,2024-07-10
4156,3,2024-01-11
4157,6,2024-06-26
4158,6,2024-10-31
4159,3,2024-01-03
4160,1,2024-01-22
4161,6,2024-01-07
4162,4,2024-08-31
4163,3,2024-07-19
4164,1,2024-06-06
4165,3,2024-03-27
4166,5,2024-07-09
4167,3,2024-08-01
4168,5,2024-01-21
4169,2,2024-09-13
4170,1,2024-01-07
4171,4,2024-09-23
4172,1,2024-05-02
4173,2,2024-03-29
4174,1,2024-01-13
4175,6,2024-05-02
4176,5,2024-04-08
4177,5,2024-08-19
4178,2,2024-01-03
4179,5,2024-02-14
4180,2,2024-03-10
4181,1,2024-03-21
4182,5,2024-06-13
4183,3,2024-07-15
4184,1,2024-01-18
4185,5,2024-05-23
4186,4,2024-08-30
4187,5,2024-06-26
4188,1,2024-01-24
4189,3,2024-08-26
4190,1,2024-04-27
4191,2,2024-09-30
4192,5,2024-07-20
4193,4,2024-06-03
4194,4,2024-01-25
4195,6,2024-09-22
4196,4,2024-07-24
4197,5,2024-08-18
4198,1,2024-02-19
4199,4,2024-04-17
4200,3,2024-07-27
4201,4,2024-05-12
4202,6,2024-03-02
4203,5,2024-04-02
4204,4,2024-07-09
4205,4,2024-08-31
4206,5,2024-05-31
4207,5,2024-10-29
4208,5,2024-02-27
4209,2,2024-07-07
4210,3,2024-10-25
4211,3,2024-10-17
4212,4,2024-03-21
4213,3,2024-05-29
4214,2,2024-03-24
4215,3,2024-01-11
4216,6,2024-06-12
4217,3,2024-06-25
4218,3,2024-02-16
4219,3,2024-05-02
4220,6,2024-04-01
4221,1,2024-04-30
4222,1,2024-03-18
4223,3,2024-09-16
4224,6,2024-03-26
4225,1,2024-06-11
4226,4,2024-06-16
4227,6,2024-05-25
4228,1,2024-02-25
4229,3,2024-10-23
4230,3,2024-06-13
4231,3,2024-02-15
4232,3,2024-05-14
4233,1,2024-07-21
4234,5,2024-03-08
4235,6,2024-04-15
4236,1,2024-05-08
4237,2,2024-09-18
4238,2,2024-10-03
4239,6,2024-09-16
4240,6,2024-09-26
4241,5,2024-01-24
4242,3,2024-01-30
4243,1,2024-06-27
4244,2,2024-07-19
4245,5,2024-09-29
4246,6,2024-08-29
4247,2,2024-06-02
4248,3,2024-02-21
4249,2,2024-03-30
4250,3,2024-04-12
4251,2,2024-05-10
4252,5,2024-06-28
4253,6,2024-05-23
4254,1,2024-06-14
4255,5,2024-10-26
4256,4,2024-05-26
4257,5,2024-10-30
4258,4,2024-03-23
4259,2,2024-01-12
4260,3,2024-08-28
4261,4,2024-05-18
4262,1,2024-09-07
4263,5,2024-01-31
4264,3,2024-06-22
4265,6,2024-08-27
4266,6,2024-08-07
4267,4,2024-06-13
4268,5,2024-02-18
4269,5,2024-07-03
4270,3,2024-02-17
4271,2,2024-05-30
4272,4,2024-05-05
4273,4,2024-04-16
4274,2,2024-10-11
4275,1,2024-04-07
4276,1,2024-10-21
4277,2,2024-09-10
4278,2,2024-11-05
4279,6,2024-10-22
4280,6,2024-01-09
4281,4,2024-01-30
4282,6,2024-08-25
4283,1,2024-07-08
4284,4,2024-03-23
4285,5,2024-08-23
4286,3,2024-04-14
4287,1,2024-09-22
4288,3,2024-10-01
4289,1,2024-05-31
4290,1,2024-06-16
4291,2,2024-08-22
4292,1,2024-01-08
4293,5,2024-10-11
4294,2,2024-04-07
4295,3,2024-09-19
4296,4,2024-06-07
4297,4,2024-05-08
4298,1,2024-02-11
4299,1,2024-10-03
4300,2,2024-07-10
4301,2,2024-04-28
4302,2,2024-02-10
4303,5,2024-10-09
4304,5,2024-07-15
4305,3,2024-07-17
4306,6,2024-04-19
4307,3,2024-02-22
4308,5,2024-10-30
4309,6,2024-09-11
4310,3,2024-11-01
4311,4,2024-01-01
4312,6,2024-03-27
4313,2,2024-04-07
4314,3,2024-06-11
4315,4,2024-09-13
4316,5,2024-07-20
4317,4,2024-05-05
4318,1,2024-01-30
4319,6,2024-08-07
4320,2,2024-01-17
4321,3,2024-01-03
4322,3,2024-05-14
4323,6,2024-04-12
4324,6,2024-04-09
4325,1,2024-01-07
4326,2,2024-05-08
4327,2,2024-07-29
4328,3,2024-06-18
4329,3,2024-11-01
4330,4,2024-05-23
4331,1,2024-08-31
4332,6,2024-04-10
4333,1,2024-05-04
4334,2,2024-11-04
4335,2,2024-09-28
4336,3,2024-02-21
4337,5,2024-10-04
4338,5,2024-05-07
4339,6,2024-09-01
4340,4,2024-04-12
4341,3,2024-10-14
4342,6,2024-03-25
4343,5,2024-03-02
4344,6,2024-07-04
4345,5,2024-09-25
4346,2,2024-05-27
4347,4,2024-04-05
4348,2,2024-04-20
4349,3,2024-02-25
4350,3,2024-08-25
4351,4,2024-07-28
4352,2,2024-02-06
4353,6,2024-05-19
4354,2,2024-02-16
4355,5,2024-05-09
4356,2,2024-09-19
4357,5,2024-02-09
4358,4,2024-05-16
4359,2,2024-06-04
4360,6,2024-04-14
4361,1,2024-04-06
4362,6,2024-04-14
4363,4,2024-03-02
4364,2,2024-06-28
4365,5,2024-02-16
4366,2,2024-01-10
4367,4,2024-01-05
4368,5,2024-06-16
4369,5,2024-04-01
4370,4,2024-05-23
4371,2,2024-05-12
4372,6,2024-02-16
4373,3,2024-01-14
4374,4,2024-01-11
4375,3,2024-10-24
4376,2,2024-02-23
4377,4,2024-05-25
4378,6,2024-07-14
4379,6,2024-10-05
4380,6,2024-08-22
4381,6,2024-04-23
4382,4,2024-10-24
4383,1,2024-05-29
4384,5,2024-10-12
4385,1,2024-01-01
4386,3,2024-02-02
4387,6,2024-04-07
4388,6,2024-08-20
4389,5,2024-08-04
4390,2,2024-09-09
4391,5,2024-06-20
4392,3,2024-01-06
4393,6,2024-06-10
4394,5,2024-03-24
4395,5,2024-01-20
4396,5,2024-10-04
4397,2,2024-05-11
4398,6,2024-02-16
4399,2,2024-03-08
4400,5,2024-03-12
4401,5,2024-05-30
4402,4,2024-06-04
4403,1,2024-01-20
4404,1,2024-08-18
4405,4,2024-08-15
4406,3,2024-02-10
4407,4,2024-02-16
4408,4,2024-01-29
4409,2,2024-06-28
4410,1,2024-08-11
4411,1,2024-08-07
4412,1,2024-01-06
4413,5,2024-06-24
4414,6,2024-02-22
4415,2,2024-04-21
4416,5,2024-05-29
4417,4,2024-03-24
4418,6,2024-01-01
4419,6,2024-03-25
4420,6,2024-09-06
4421,1,2024-09-09
4422,4,2024-04-12
4423,3,2024-08-16
4424,2,2024-02-06
4425,4,2024-03-30
4426,2,2024-01-29
4427,5,2024-07-10
4428,3,2024-01-12
4429,3,2024-06-10
4430,4,2024-04-08
4431,3,2024-04-05
4432,2,2024-08-11
4433,3,2024-05-02
4434,2,2024-08-12
4435,4,2024-01-12
4436,1,2024-05-23
4437,1,2024-09-26
4438,6,2024-01-08
4439,2,2024-09-22
4440,4,2024-03-12
4441,5,2024-02-27
4442,2,2024-05-23
4443,1,2024-08-11
4444,2,2024-08-12
4445,3,2024-02-23
4446,4,2024-04-04
4447,1,2024-06-18
4448,2,2024-08-25
4449,3,2024-03-28
4450,5,2024-07-09
4451,3,2024-08-14
4452,1,2024-03-04
4453,3,2024-09-23
4454,1,2024-01-30
4455,5,2024-07-16
4456,1,2024-06-15
4457,2,2024-03-15
4458,2,2024-08-22
4459,3,2024-01-12
4460,1,2024-01-02
4461,6,2024-08-31
4462,1,2024-07-10
4463,6,2024-01-11
4464,2,2024-06-26
4465,2,2024-09-17
4466,2,2024-08-22
4467,3,2024-06-05
4468,2,2024-03-25
4469,6,2024-06-28
4470,1,2024-07-04
4471,6,2024-06-10
4472,1,2024-02-23
4473,1,2024-07-20
4474,2,2024-04-01
4475,3,2024-08-30
4476,6,2024-11-06
4477,1,2024-08-19
4478,6,2024-03-29
4479,2,2024-05-02
4480,1,2024-08-02
4481,4,2024-04-02
4482,1,2024-04-01
4483,2,2024-02-29
4484,2,2024-10-14
4485,4,2024-06-22
4486,4,2024-04-22
4487,6,2024-07-28
4488,3,2024-04-12
4489,5,2024-05-01
4490,6,2024-09-06
4491,6,2024-06-13
4492,6,2024-09-13
4493,4,2024-01-14
4494,3,2024-02-02
4495,1,2024-07-10
4496,6,2024-05-11
4497,3,2024-01-24
4498,4,2024-04-02
4499,5,2024-04-18
4500,6,2024-03-05
4501,1,2024-04-05
4502,6,2024-03-28
4503,2,2024-09-07
4504,6,2024-06-09
4505,6,2024-09-24
4506,3,2024-04-06
4507,3,2024-06-18
4508,5,2024-08-26
4509,6,2024-05-27
4510,2,2024-06-20
4511,2,2024-04-11
4512,2,2024-05-13
4513,5,2024-06-04
4514,2,2024-03-06
4515,3,2024-08-03
4516,1,2024-05-04
4517,3,2024-08-24
4518,5,2024-10-18
4519,4,2024-09-28
4520,4,2024-07-25
4521,2,2024-11-03
4522,3,2024-05-19
4523,4,2024-03-11
4524,5,2024-01-18
4525,3,2024-08-07
4526,6,2024-07-17
4527,6,2024-06-05
4528,4,2024-06-08
4529,4,2024-09-23
4530,3,2024-08-30
4531,2,2024-08-14
4532,5,2024-04-29
4533,2,2024-01-28
4534,3,2024-03-02
4535,6,2024-08-15
4536,2,2024-06-27
4537,3,2024-04-18
4538,1,2024-08-20
4539,3,2024-03-14
4540,4,2024-03-19
4541,6,2024-02-11
4542,3,2024-08-24
4543,2,2024-08-03
4544,3,2024-04-24
4545,1,2024-05-12
4546,2,2024-06-20
4547,4,2024-06-20
4548,4,2024-06-05
4549,3,2024-02-16
4550,4,2024-04-30
4551,5,2024-01-05
4552,6,2024-05-06
4553,2,2024-08-18
4554,2,2024-06-30
4555,4,2024-08-30
4556,3,2024-10-07
4557,3,2024-02-07
4558,2,2024-02-22
4559,6,2024-03-21
4560,5,2024-07-31
4561,4,2024-11-05
4562,2,2024-01-03
4563,3,2024-03-06
4564,1,2024-10-31
4565,4,2024-09-10
4566,6,2024-05-03
4567,6,2024-07-11
4568,5,2024-05-22
4569,2,2024-09-20
4570,4,2024-02-20
4571,1,2024-02-22
4572,2,2024-10-26
4573,3,2024-06-08
4574,3,2024-09-02
4575,2,2024-09-16
4576,1,2024-10-28
4577,2,2024-07-14
4578,5,2024-01-02
4579,6,2024-05-18
4580,5,2024-04-19
4581,1,2024-01-20
4582,4,2024-10-04
4583,6,2024-05-28
4584,6,2024-02-24
4585,2,2024-04-22
4586,3,2024-02-03
4587,5,2024-05-11
4588,6,2024-05-07
4589,3,2024-09-18
4590,3,2024-09-30
4591,1,2024-01-25
4592,2,2024-09-28
4593,1,2024-07-04
4594,2,2024-09-02
4595,6,2024-02-27
4596,5,2024-10-09
4597,5,2024-07-20
4598,6,2024-05-09
4599,2,2024-06-19
4600,5,2024-02-14
4601,6,2024-05-03
4602,1,2024-01-01
4603,3,2024-04-21
4604,6,2024-04-03
4605,1,2024-06-04
4606,6,2024-04-03
4607,5,2024-01-30
4608,1,2024-07-02
4609,4,2024-04-26
4610,5,2024-07-20
4611,6,2024-06-25
4612,3,2024-03-23
4613,1,2024-07-25
4614,6,2024-07-24
4615,4,2024-01-22
4616,6,2024-01-08
4617,4,2024-07-18
4618,2,2024-10-27
4619,4,2024-09-22
4620,5,2024-05-22
4621,4,2024-10-16
4622,2,2024-01-09
4623,2,2024-01-31
4624,5,2024-07-18
4625,1,2024-10-05
4626,1,2024-01-09
4627,6,2024-04-25
4628,6,2024-04-08
4629,4,2024-04-19
4630,4,2024-07-12
4631,1,2024-06-29
4632,5,2024-01-27
4633,3,2024-10-14
4634,2,2024-04-11
4635,6,2024-08-03
4636,1,2024-05-01
4637,3,2024-04-08
4638,2,2024-06-16
4639,6,2024-02-26
4640,2,2024-07-28
4641,3,2024-06-16
4642,5,2024-02-14
4643,4,2024-02-19
4644,5,2024-04-06
4645,2,2024-01-13
4646,4,2024-03-31
4647,6,2024-11-03
4648,4,2024-06-23
4649,2,2024-03-11
4650,5,2024-05-08
4651,4,2024-07-26
4652,4,2024-03-24
4653,5,2024-06-06
4654,5,2024-05-12
4655,5,2024-07-15
4656,2,2024-06-20
4657,6,2024-01-23
4658,4,2024-07-04
4659,1,2024-03-24
4660,2,2024-10-13
4661,3,2024-03-04
4662,1,2024-08-05
4663,5,2024-08-30
4664,5,2024-03-22
4665,4,2024-01-03
4666,4,2024-07-30
4667,1,2024-07-27
4668,1,2024-07-20
4669,2,2024-07-26
4670,4,2024-05-03
4671,5,2024-08-18
4672,2,2024-07-19
4673,5,2024-02-12
4674,4,2024-01-16
4675,2,2024-05-26
4676,1,2024-02-03
4677,6,2024-09-06
4678,5,2024-11-04
4679,5,2024-02-12
4680,1,2024-05-29
4681,2,2024-01-21
4682,1,2024-09-22
4683,5,2024-01-16
4684,1,2024-06-22
4685,6,2024-03-10
4686,2,2024-10-18
4687,6,2024-06-07
4688,5,2024-10-27
4689,6,2024-08-26
4690,2,2024-05-04
4691,5,2024-03-07
4692,4,2024-04-04
4693,6,2024-02-05
4694,5,2024-03-06
4695,4,2024-09-07
4696,5,2024-08-17
4697,1,2024-04-03
4698,1,2024-02-06
4699,2,2024-03-28
4700,3,2024-01-27
4701,2,2024-09-04
4702,5,2024-01-20
4703,5,2024-05-23
4704,3,2024-02-02
4705,1,2024-08-03
4706,6,2024-10-22
4707,6,2024-02-24
4708,6,2024-04-11
4709,4,2024-09-05
4710,2,2024-04-03
4711,5,2024-08-23
4712,5,2024-08-03
4713,4,2024-08-30
4714,3,2024-09-12
4715,4,2024-06-17
4716,2,2024-06-02
4717,6,2024-02-06
4718,4,2024-02-16
4719,3,2024-03-29
4720,2,2024-03-18
4721,5,2024-07-24
4722,1,2024-03-27
4723,6,2024-10-24
4724,3,2024-10-05
4725,1,2024-07-15
4726,4,2024-09-27
4727,6,2024-03-02
4728,4,2024-06-02
4729,3,2024-08-21
4730,1,2024-03-18
4731,6,2024-02-24
4732,5,2024-05-04
4733,2,2024-08-07
4734,5,2024-02-28
4735,6,2024-04-06
4736,4,2024-08-11
4737,4,2024-06-01
4738,2,2024-03-10
4739,4,2024-07-24
4740,6,2024-03-02
4741,3,2024-05-11
4742,4,2024-10-23
