id_aluno,id_disciplina,data_inscricao
3577,3,2024-11-03
3578,1,2024-11-05
3579,3,2024-09-06
3580,1,2024-05-06
3581,2,2024-11-02
3582,2,2024-01-13
3583,4,2024-07-14
3584,2,2024-01-31
3585,1,2024-05-03
3586,4,2024-03-16
3587,3,2024-08-31
3588,4,2024-04-26
3589,1,2024-05-21
3590,2,2024-01-06
3591,1,2024-09-19
3592,2,2024-04-21
3593,4,2024-09-16
3594,3,2024-02-08
3595,3,2024-02-05
3596,4,2024-09-19
3597,2,2024-08-28
3598,3,2024-09-08
3599,1,2024-01-02
3600,3,2024-10-16
3601,3,2024-01-08
3602,2,2024-05-23
3603,4,2024-03-13
3604,1,2024-09-16
3605,3,2024-02-06
3606,1,2024-07-12
3607,4,2024-06-16
3608,4,2024-11-06
3609,2,2024-02-24
3610,2,2024-07-19
3611,2,2024-04-17
3612,3,2024-02-08
3613,2,2024-02-05
3614,2,2024-08-29
3615,2,2024-01-16
3616,4,2024-02-28
3617,2,2024-10-04
3618,3,2024-02-24
3619,1,2024-06-18
3620,3,2024-08-04
3621,1,2024-02-01
3622,2,2024-09-15
3623,1,2024-02-15
3624,1,2024-11-01
3625,1,2024-05-29
3626,1,2024-01-14
3627,4,2024-03-09
3628,1,2024-08-03
3629,4,2024-03-16
3630,2,2024-03-01
3631,4,2024-06-21
3632,2,2024-08-16
3633,3,2024-04-08
3634,3,2024-06-08
3635,4,2024-03-11
3636,4,2024-02-09
3637,1,2024-06-02
3638,1,2024-02-13
3639,3,2024-01-20
3640,1,2024-09-22
3641,2,2024-02-14
3642,2,2024-05-28
3643,4,2024-07-06
3644,3,2024-03-17
3645,2,2024-10-12
3646,3,2024-06-28
3647,4,2024-10-10
3648,2,2024-08-22
3649,3,2024-06-27
3650,3,2024-01-17
3651,3,2024-08-30
3652,2,2024-04-19
3653,4,2024-09-13
3654,1,2024-03-12
3655,4,2024-07-28
3656,4,2024-09-09
3657,1,2024-03-21
3658,4,2024-11-06
3659,2,2024-09-25
3660,2,2024-08-09
3661,3,2024-05-12
3662,4,2024-10-06
3663,1,2024-07-11
3664,2,2024-01-25
3665,3,2024-09-11
3666,1,2024-04-16
3667,4,2024-03-02
3668,3,2024-05-08
3669,1,2024-01-18
3670,2,2024-08-27
3671,3,2024-02-22
3672,1,2024-08-30
3673,3,2024-07-01
3674,2,2024-04-06
3675,1,2024-07-28
3676,2,2024-10-11
3677,1,2024-03-01
3678,1,2024-06-24
3679,3,2024-06-04
3680,4,2024-04-20
3681,2,2024-07-09
3682,1,2024-08-03
3683,1,2024-05-05
3684,3,2024-06-05
3685,1,2024-01-06
3686,2,2024-06-07
3687,1,2024-05-14
3688,3,2024-02-08
3689,3,2024-08-21
3690,4,2024-04-28
3691,2,2024-03-05
3692,1,2024-02-15
3693,2,2024-04-17
3694,3,2024-10-14
3695,1,2024-07-10
3696,3,2024-10-21
3697,4,2024-08-19
3698,3,2024-10-01
3699,2,2024-02-23
3700,1,2024-08-29
3701,4,2024-06-15
3702,2,2024-08-05
3703,4,2024-04-11
3704,4,2024-09-12
3705,3,2024-10-21
3706,4,2024-09-26
3707,3,2024-01-09
3708,2,2024-10-13
3709,4,2024-09-22
3710,1,2024-09-30
3711,2,2024-11-06
3712,1,2024-07-15
3713,2,2024-05-16
3714,1,2024-07-15
3715,4,2024-10-10
3716,2,2024-02-19
3717,2,2024-07-25
3718,1,2024-07-13
3719,4,2024-02-21
3720,2,2024-03-03
3721,4,2024-08-13
3722,1,2024-07-12
3723,2,2024-09-12
3724,1,2024-05-09
3725,3,2024-07-08
3726,4,2024-05-23
3727,1,2024-06-06
3728,3,2024-04-07
3729,1,2024-03-09
3730,4,2024-03-08
3731,3,2024-10-28
3732,2,2024-07-28
3733,2,2024-04-30
3734,2,2024-06-26
3735,1,2024-05-14
3736,2,2024-02-25
3737,3,2024-09-22
3738,4,2024-02-25
3739,3,2024-06-07
3740,4,2024-02-14
3741,2,2024-10-02
3742,4,2024-02-02
3743,1,2024-06-26
3744,4,2024-10-16
3745,1,2024-04-04
3746,4,2024-10-01
3747,3,2024-06-14
3748,3,2024-10-24
3749,1,2024-09-25
3750,1,2024-01-07
3751,3,2024-07-08
3752,1,2024-03-12
3753,3,2024-01-06
3754,3,2024-02-16
3755,2,2024-02-29
3756,3,2024-06-11
3757,3,2024-02-15
3758,2,2024-03-02
3759,1,2024-07-26
3760,1,2024-03-26
3761,1,2024-09-14
3762,4,2024-10-27
3763,1,2024-06-26
3764,4,2024-11-06
3765,3,2024-09-01
3766,3,2024-07-23
3767,3,2024-10-17
3768,2,2024-05-11
3769,4,2024-07-30
3770,4,2024-01-05
3771,2,2024-02-06
3772,2,2024-08-16
3773,4,2024-01-12
3774,2,2024-07-20
3775,4,2024-09-18
3776,2,2024-10-17
3777,3,2024-10-20
3778,2,2024-05-10
3779,3,2024-02-21
3780,3,2024-02-20
3781,2,2024-04-07
3782,1,2024-03-19
3783,3,2024-07-02
3784,1,2024-01-26
3785,4,2024-03-26
3786,1,2024-05-13
3787,1,2024-02-08
3788,1,2024-04-22
3789,2,2024-06-19
3790,1,2024-01-21
3791,1,2024-10-17
3792,4,2024-06-01
3793,1,2024-03-20
3794,3,2024-01-13
3795,4,2024-01-21
3796,3,2024-08-01
3797,4,2024-02-05
3798,3,2024-01-31
3799,3,2024-11-03
3800,2,2024-03-27
3801,4,2024-10-10
3802,1,2024-07-21
3803,1,2024-07-19
3804,1,2024-07-25
3805,4,2024-03-27
3806,2,2024-05-09
3807,2,2024-08-18
3808,4,2024-09-05
3809,3,2024-08-17
3810,4,2024-10-28
3811,4,2024-02-11
3812,1,2024-10-14
3813,4,2024-10-29
3814,2,2024-09-17
3815,4,2024-06-26
3816,4,2024-06-15
3817,2,2024-11-05
3818,1,2024-04-13
3819,4,2024-05-17
3820,1,2024-09-18
3821,3,2024-01-14
3822,3,2024-07-21
3823,2,2024-04-30
3824,4,2024-03-04
3825,1,2024-03-02
3826,1,2024-01-04
3827,3,2024-03-30
3828,3,2024-01-19
3829,2,2024-10-16
3830,1,2024-04-30
3831,4,2024-05-03
3832,4,2024-07-25
3833,2,2024-01-30
3834,2,2024-03-13
3835,3,2024-02-18
3836,3,2024-03-29
3837,1,2024-08-04
3838,2,2024-08-26
3839,2,2024-10-13
3840,1,2024-07-01
3841,1,2024-01-24
3842,2,2024-05-14
3843,3,2024-02-21
3844,2,2024-09-21
3845,2,2024-08-27
3846,2,2024-03-24
3847,1,2024-08-07
3848,3,2024-08-08
3849,4,2024-01-22
3850,3,2024-03-24
3851,3,2024-03-24
3852,3,2024-06-14
3853,1,2024-05-31
3854,3,2024-02-24
3855,1,2024-05-24
3856,3,2024-04-28
3857,3,2024-08-02
3858,2,2024-04-07
3859,1,2024-06-01
3860,1,2024-01-10
3861,1,2024-09-25
3862,2,2024-02-24
3863,4,2024-04-17
3864,1,2024-07-14
3865,4,2024-07-01
3866,2,2024-06-14
3867,2,2024-08-10
3868,1,2024-04-10
3869,4,2024-04-08
3870,1,2024-07-25
3871,3,2024-06-06
3872,3,2024-06-11
3873,4,2024-10-27
3874,4,2024-01-20
3875,2,2024-10-31
3876,1,2024-04-10
3877,1,2024-04-29
3878,3,2024-09-18
3879,4,2024-10-26
3880,3,2024-04-14
3881,3,2024-04-15
3882,3,2024-06-21
3883,1,2024-02-22
3884,2,2024-04-28
3885,3,2024-03-22
3886,1,2024-04-24
3887,3,2024-08-30
3888,4,2024-08-20
3889,3,2024-04-23
3890,2,2024-07-16
3891,2,2024-03-13
3892,1,2024-06-10
3893,2,2024-01-05
3894,4,2024-09-11
3895,1,2024-07-26
3896,2,2024-02-17
3897,1,2024-06-05
3898,4,2024-04-20
3899,4,2024-07-20
3900,1,2024-03-22
3901,4,2024-06-07
3902,4,2024-10-18
3903,3,2024-10-14
3904,1,2024-06-16
3905,2,2024-09-02
3906,3,2024-02-18
3907,3,2024-04-23
3908,1,2024-08-06
3909,3,2024-10-22
3910,2,2024-07-22
3911,3,2024-10-22
3912,2,2024-03-10
3913,1,2024-07-03
3914,2,2024-06-27
3915,1,2024-06-06
3916,2,2024-10-02
3917,3,2024-02-02
3918,3,2024-03-26
3919,1,2024-08-20
3920,2,2024-09-23
3921,1,2024-10-19
3922,3,2024-07-04
3923,3,2024-06-10
3924,3,2024-06-01
3925,4,2024-11-05
3926,1,2024-02-18
3927,4,2024-02-12
3928,2,2024-02-29
3929,1,2024-07-22
3930,3,2024-06-03
3931,4,2024-03-04
3932,2,2024-03-01
3933,4,2024-02-20
3934,4,2024-07-02
3935,4,2024-09-05
3936,1,2024-06-09
3937,3,2024-07-04
3938,4,2024-04-15
3939,3,2024-04-18
3940,4,2024-02-17
3941,3,2024-03-02
3942,4,2024-03-06
3943,2,2024-08-10
3944,1,2024-10-20
3945,1,2024-03-17
3946,2,2024-05-19
3947,2,2024-09-16
3948,1,2024-07-10
3949,1,2024-05-23
3950,3,2024-02-21
3951,2,2024-06-19
3952,1,2024-07-24
3953,3,2024-02-05
3954,4,2024-10-26
3955,4,2024-03-08
3956,1,2024-02-14
3957,1,2024-05-23
3958,3,2024-04-08
3959,2,2024-07-03
3960,1,2024-03-24
3961,3,2024-06-24
3962,4,2024-01-19
3963,3,2024-08-17
3964,1,2024-05-17
3965,3,2024-09-18
3966,4,2024-07-10
3967,1,2024-06-23
3968,3,2024-06-26
3969,2,2024-09-15
3970,3,2024-01-11
3971,1,2024-04-15
3972,3,2024-04-27
3973,3,2024-01-04
3974,1,2024-08-03
3975,4,2024-05-06
3976,2,2024-01-21
3977,4,2024-04-25
3978,2,2024-04-16
3979,1,2024-10-06
3980,4,2024-10-16
3981,2,2024-06-25
3982,2,2024-04-10
3983,1,2024-08-05
3984,2,2024-05-19
3985,1,2024-02-25
3986,2,2024-04-18
3987,1,2024-04-10
3988,3,2024-09-24
3989,2,2024-10-06
3990,4,2024-06-20
3991,3,2024-03-08
3992,1,2024-08-19
3993,3,2024-04-15
3994,4,2024-07-03
3995,1,2024-03-07
3996,1,2024-09-26
3997,4,2024-01-03
3998,4,2024-09-17
3999,4,2024-06-01
4000,2,2024-08-10
4001,1,2024-01-24
4002,1,2024-05-15
4003,2,2024-01-24
4004,2,2024-04-18
4005,2,2024-07-24
4006,4,2024-06-13
4007,3,2024-09-30
4008,4,2024-09-30
4009,3,2024-03-05
4010,4,2024-06-02
4011,2,2024-03-03
4012,3,2024-08-09
4013,3,2024-03-31
4014,2,2024-06-23
4015,3,2024-06-05
4016,1,2024-10-05
4017,4,2024-07-05
4018,4,2024-05-06
4019,2,2024-02-01
4020,4,2024-07-01
4021,3,2024-01-15
4022,2,2024-06-26
4023,2,2024-03-04
4024,1,2024-07-05
4025,4,2024-10-18
4026,4,2024-08-19
4027,2,2024-04-02
4028,2,2024-09-27
4029,2,2024-05-14
4030,3,2024-03-27
4031,3,2024-05-28
4032,1,2024-03-27
4033,2,2024-07-24
4034,4,2024-05-25
4035,3,2024-02-19
4036,2,2024-10-10
4037,4,2024-10-30
4038,4,2024-02-19
4039,2,2024-01-21
4040,3,2024-04-29
4041,2,2024-05-13
4042,2,2024-10-24
4043,2,2024-07-03
4044,2,2024-09-20
4045,1,2024-09-29
4046,4,2024-01-10
4047,4,2024-01-17
4048,1,2024-10-20
4049,2,2024-10-18
4050,2,2024-11-01
4051,1,2024-05-12
4052,4,2024-09-12
4053,3,2024-05-12
4054,2,2024-04-20
4055,4,2024-06-29
4056,1,2024-10-30
4057,1,2024-10-21
4058,1,2024-04-07
4059,3,2024-08-20
4060,3,2024-10-28
4061,1,2024-07-14
4062,2,2024-04-30
4063,4,2024-02-23
4064,3,2024-08-16
4065,4,2024-06-04
4066,1,2024-08-19
4067,4,2024-05-05
4068,3,2024-02-29
4069,3,2024-07-13
4070,1,2024-03-31
4071,4,2024-04-12
4072,1,2024-08-24
4073,2,2024-04-25
4074,4,2024-05-07
4075,4,2024-07-10
4076,4,2024-07-08
4077,1,2024-03-31
4078,2,2024-10-02
4079,4,2024-06-19
4080,3,2024-09-03
4081,2,2024-01-13
4082,1,2024-04-14
4083,1,2024-04-28
4084,3,2024-09-12
4085,4,2024-04-01
4086,2,2024-09-28
4087,2,2024-05-05
4088,1,2024-05-15
4089,4,2024-07-31
4090,2,2024-10-22
4091,3,2024-06-21
4092,1,2024-08-25
4093,2,2024-08-26
4094,3,2024-04-28
4095,3,2024-02-06
4096,4,2024-02-24
4097,3,2024-10-18
4098,1,2024-05-07
4099,4,2024-03-25
4100,1,2024-06-02
4101,4,2024-06-15
4102,2,2024-09-03
4103,4,2024-05-21
4104,4,2024-05-13
4105,3,2024-05-26
4106,3,2024-03-07
4107,3,2024-03-01
4108,4,2024-03-18
4109,1,2024-07-19
4110,4,2024-09-23
4111,4,2024-02-29
4112,1,2024-02-13
4113,4,2024-07-03
4114,4,2024-01-09
4115,2,2024-03-11
4116,2,2024-08-17
4117,3,2024-06-19
4118,3,2024-02-21
4119,1,2024-08-05
4120,1,2024-04-13
4121,2,2024-07-19
4122,2,2024-02-19
4123,3,2024-08-24
4124,1,2024-07-13
4125,3,2024-05-24
4126,3,2024-02-18
4127,4,2024-01-14
4128,2,2024-03-22
4129,3,2024-05-10
4130,4,2024-01-06
4131,2,2024-07-03
4132,4,2024-08-17
4133,4,2024-06-13
4134,3,2024-07-27
4135,3,2024-04-23
4136,3,2024-08-13
4137,4,2024-07-01
4138,2,2024-05-05
4139,4,2024-03-07
4140,1,2024-02-02
4141,4,2024-05-05
4142,3,2024-08-11
4143,4,2024-11-06
4144,2,2024-11-02
4145,3,2024-06-07
4146,4,2024-06-16
4147,1,2024-05-11
4148,3,2024-01-25
4149,2,2024-09-07
4150,3,2024-05-24
4151,4,2024-05-29
4152,4,2024-07-03
4153,4,2024-06-21
4154,2,2024-04-12
4155,2,2024-04-16
4156,4,2024-01-27
4157,2,2024-06-28
4158,2,2024-02-07
4159,2,2024-04-02
4160,4,2024-01-01
4161,4,2024-09-04
4162,2,2024-11-03
4163,3,2024-06-30
4164,2,2024-10-02
4165,2,2024-04-07
4166,3,2024-09-05
4167,4,2024-06-23
4168,3,2024-02-22
4169,2,2024-07-18
4170,1,2024-06-24
4171,3,2024-03-07
4172,3,2024-04-21
4173,4,2024-05-20
4174,2,2024-09-18
4175,2,2024-04-30
4176,1,2024-03-31
4177,4,2024-10-01
4178,2,2024-09-17
4179,2,2024-05-04
4180,3,2024-04-17
4181,1,2024-05-17
4182,3,2024-07-16
4183,4,2024-10-09
4184,1,2024-10-17
4185,1,2024-11-01
4186,3,2024-04-29
4187,4,2024-04-19
4188,3,2024-10-14
4189,4,2024-10-07
4190,1,2024-09-16
4191,1,2024-03-09
4192,4,2024-07-12
4193,3,2024-05-23
4194,3,2024-08-12
4195,4,2024-09-13
4196,3,2024-10-08
4197,4,2024-02-22
4198,3,2024-10-09
4199,2,2024-01-05
4200,2,2024-03-10
4201,4,2024-09-05
4202,3,2024-07-19
4203,3,2024-04-12
4204,1,2024-08-17
4205,3,2024-02-19
4206,4,2024-02-11
4207,3,2024-01-23
4208,3,2024-07-15
4209,2,2024-01-05
4210,3,2024-06-17
4211,2,2024-05-30
4212,3,2024-05-17
4213,2,2024-07-16
4214,3,2024-05-27
4215,3,2024-02-17
4216,3,2024-09-03
4217,3,2024-01-17
4218,4,2024-03-27
4219,3,2024-05-04
4220,4,2024-11-05
4221,3,2024-07-14
4222,4,2024-10-12
4223,1,2024-06-11
4224,2,2024-11-06
4225,3,2024-06-23
4226,3,2024-04-03
4227,2,2024-05-22
4228,4,2024-05-26
4229,1,2024-06-01
4230,3,2024-06-20
4231,3,2024-06-09
4232,4,2024-03-19
4233,2,2024-05-19
4234,2,2024-05-12
4235,1,2024-06-30
4236,4,2024-09-08
4237,3,2024-03-13
4238,3,2024-07-26
4239,3,2024-07-11
4240,2,2024-02-23
4241,3,2024-05-10
4242,2,2024-06-12
4243,4,2024-10-26
4244,3,2024-02-03
4245,3,2024-04-19
4246,3,2024-06-29
4247,1,2024-08-21
4248,1,2024-11-04
4249,2,2024-09-14
4250,1,2024-07-31
4251,2,2024-02-26
4252,2,2024-02-28
4253,2,2024-04-25
4254,3,2024-09-16
4255,1,2024-04-28
4256,3,2024-06-25
4257,2,2024-06-21
4258,3,2024-07-22
4259,2,2024-04-04
4260,4,2024-05-17
4261,3,2024-05-24
4262,1,2024-07-03
4263,4,2024-03-14
4264,3,2024-08-30
4265,1,2024-05-02
4266,3,2024-07-19
4267,2,2024-08-23
4268,3,2024-01-28
4269,2,2024-11-06
4270,4,2024-01-24
4271,4,2024-01-15
4272,3,2024-01-07
4273,2,2024-05-08
4274,3,2024-04-20
4275,1,2024-10-10
4276,2,2024-09-14
4277,2,2024-10-11
4278,2,2024-08-07
4279,1,2024-09-05
4280,2,2024-02-25
4281,3,2024-07-19
4282,1,2024-08-03
4283,3,2024-08-18
4284,2,2024-04-18
4285,4,2024-08-21
4286,2,2024-07-03
4287,2,2024-08-01
4288,3,2024-09-15
4289,4,2024-07-28
4290,4,2024-05-03
4291,4,2024-01-15
4292,1,2024-08-31
4293,3,2024-08-24
4294,3,2024-04-04
4295,2,2024-11-03
4296,3,2024-10-18
4297,2,2024-01-03
4298,2,2024-03-13
4299,2,2024-09-15
4300,1,2024-09-09
4301,4,2024-07-14
4302,1,2024-05-21
4303,3,2024-11-04
4304,1,2024-01-12
4305,4,2024-09-03
4306,3,2024-07-05
4307,3,2024-02-11
4308,3,2024-05-25
4309,1,2024-04-11
4310,2,2024-02-25
4311,3,2024-07-22
4312,3,2024-02-07
4313,4,2024-10-11
4314,1,2024-07-08
4315,4,2024-02-03
4316,2,2024-08-19
4317,1,2024-02-05
4318,3,2024-01-12
4319,1,2024-02-23
4320,1,2024-05-03
4321,2,2024-07-08
4322,3,2024-10-05
4323,1,2024-02-06
4324,1,2024-08-29
4325,4,2024-01-02
4326,1,2024-06-08
4327,4,2024-05-08
4328,3,2024-05-01
4329,3,2024-09-29
4330,4,2024-08-18
4331,2,2024-06-09
4332,1,2024-01-30
4333,2,2024-05-03
4334,1,2024-11-05
4335,2,2024-03-12
4336,2,2024-05-23
4337,4,2024-05-17
4338,4,2024-02-28
4339,4,2024-10-12
4340,2,2024-05-05
4341,1,2024-02-03
4342,2,2024-07-26
4343,3,2024-06-02
4344,4,2024-01-06
4345,4,2024-08-31
4346,4,2024-03-05
4347,3,2024-02-29
4348,2,2024-05-21
4349,1,2024-07-15
4350,2,2024-09-21
4351,2,2024-09-11
4352,2,2024-10-10
4353,4,2024-08-30
4354,2,2024-08-27
4355,1,2024-06-20
4356,1,2024-08-02
4357,2,2024-06-30
4358,1,2024-05-01
4359,3,2024-04-02
4360,3,2024-09-15
4361,4,2024-02-08
4362,4,2024-10-14
4363,3,2024-06-10
4364,2,2024-09-28
4365,3,2024-09-25
4366,4,2024-07-15
4367,4,2024-02-26
4368,4,2024-10-26
4369,3,2024-10-31
4370,3,2024-04-06
4371,2,2024-01-31
4372,2,2024-06-18
4373,3,2024-02-07
4374,1,2024-08-12
4375,2,2024-07-19
4376,3,2024-01-12
4377,3,2024-03-06
4378,1,2024-05-23
4379,1,2024-08-03
4380,2,2024-05-05
4381,2,2024-09-04
4382,3,2024-06-06
4383,3,2024-06-13
4384,3,2024-02-29
4385,2,2024-03-11
4386,4,2024-07-22
4387,1,2024-04-04
4388,4,2024-06-01
4389,1,2024-07-08
4390,3,2024-08-31
4391,1,2024-07-08
4392,3,2024-03-25
4393,4,2024-07-25
4394,4,2024-02-24
4395,1,2024-11-04
4396,1,2024-03-12
4397,4,2024-10-18
4398,3,2024-05-06
4399,3,2024-09-11
4400,2,2024-10-28
4401,3,2024-01-20
4402,2,2024-05-27
4403,2,2024-02-09
4404,2,2024-04-26
4405,1,2024-04-20
4406,1,2024-10-04
4407,4,2024-01-23
4408,4,2024-09-19
4409,4,2024-09-28
4410,4,2024-01-23
4411,2,2024-06-12
4412,3,2024-04-10
4413,2,2024-10-27
4414,3,2024-07-03
4415,4,2024-02-04
4416,1,2024-09-04
4417,1,2024-10-26
4418,1,2024-04-17
4419,2,2024-03-25
4420,4,2024-07-23
4421,3,2024-10-22
4422,4,2024-10-04
4423,4,2024-05-14
4424,4,2024-03-24
4425,4,2024-02-23
4426,1,2024-04-04
4427,1,2024-10-18
4428,1,2024-02-06
4429,4,2024-08-29
4430,1,2024-02-14
4431,1,2024-09-08
4432,1,2024-11-05
4433,1,2024-02-08
4434,2,2024-03-04
4435,2,2024-03-04
4436,1,2024-01-25
4437,1,2024-04-06
4438,4,2024-10-25
4439,1,2024-04-10
4440,1,2024-04-30
4441,4,2024-03-07
4442,2,2024-03-02
4443,2,2024-07-06
4444,2,2024-08-01
4445,2,2024-04-13
4446,1,2024-10-19
4447,4,2024-08-17
4448,3,2024-04-06
4449,3,2024-10-23
4450,4,2024-05-21
4451,1,2024-03-11
4452,4,2024-09-22
4453,3,2024-09-06
4454,2,2024-10-23
4455,3,2024-10-18
4456,4,2024-07-12
4457,3,2024-07-17
4458,3,2024-04-08
4459,3,2024-11-03
4460,3,2024-03-22
4461,4,2024-03-02
4462,4,2024-07-18
4463,2,2024-04-14
4464,1,2024-10-05
4465,1,2024-09-06
4466,4,2024-05-02
4467,4,2024-02-26
4468,2,2024-10-21
4469,1,2024-05-11
4470,2,2024-08-12
4471,3,2024-05-11
4472,1,2024-07-19
4473,1,2024-05-16
4474,3,2024-02-20
4475,3,2024-09-02
4476,4,2024-06-03
4477,3,2024-06-24
4478,3,2024-08-07
4479,1,2024-10-28
4480,4,2024-09-15
4481,3,2024-05-16
4482,1,2024-05-09
4483,3,2024-07-18
4484,1,2024-06-24
4485,4,2024-09-29
4486,4,2024-08-17
4487,2,2024-05-19
4488,4,2024-02-23
4489,3,2024-03-27
4490,1,2024-09-19
4491,4,2024-03-23
4492,2,2024-08-21
4493,4,2024-02-06
4494,1,2024-05-09
4495,3,2024-10-02
4496,3,2024-08-12
4497,3,2024-10-24
4498,4,2024-10-07
4499,1,2024-08-17
4500,3,2024-05-31
4501,1,2024-02-28
4502,4,2024-07-10
4503,1,2024-10-16
4504,2,2024-06-10
4505,2,2024-02-18
4506,2,2024-05-26
4507,1,2024-01-04
4508,3,2024-05-18
4509,4,2024-10-18
4510,4,2024-03-23
4511,4,2024-06-19
4512,3,2024-06-22
4513,2,2024-01-22
4514,3,2024-04-08
4515,3,2024-07-30
4516,2,2024-10-24
4517,4,2024-06-26
4518,3,2024-02-29
4519,2,2024-02-08
4520,3,2024-09-06
4521,1,2024-02-09
4522,4,2024-08-26
4523,4,2024-11-04
4524,2,2024-04-02
4525,1,2024-11-06
4526,2,2024-07-04
4527,2,2024-02-18
4528,2,2024-07-16
4529,3,2024-03-21
4530,1,2024-08-22
4531,1,2024-07-09
4532,4,2024-09-05
4533,4,2024-03-21
4534,4,2024-10-15
4535,2,2024-05-13
4536,3,2024-07-17
4537,4,2024-06-03
4538,2,2024-02-04
4539,4,2024-02-16
4540,3,2024-02-01
4541,2,2024-08-30
4542,3,2024-06-20
4543,2,2024-01-12
4544,1,2024-04-17
4545,1,2024-05-29
4546,2,2024-05-06
4547,2,2024-09-23
4548,1,2024-08-25
4549,2,2024-06-29
4550,1,2024-07-16
4551,2,2024-01-01
4552,4,2024-03-10
4553,4,2024-01-23
4554,3,2024-02-11
4555,3,2024-03-25
4556,2,2024-04-17
4557,3,2024-05-18
4558,4,2024-03-06
4559,3,2024-07-23
4560,4,2024-05-31
4561,4,2024-03-11
4562,1,2024-06-18
4563,2,2024-09-12
4564,1,2024-03-02
4565,4,2024-08-17
4566,4,2024-07-23
4567,1,2024-03-23
4568,1,2024-09-17
4569,4,2024-02-12
4570,3,2024-02-15
4571,1,2024-09-21
4572,1,2024-09-16
4573,4,2024-01-13
4574,2,2024-01-06
4575,2,2024-03-07
4576,2,2024-03-26
4577,4,2024-10-17
4578,2,2024-10-24
4579,3,2024-05-30
4580,1,2024-05-31
4581,3,2024-08-18
4582,4,2024-02-08
4583,1,2024-04-25
4584,1,2024-01-24
4585,3,2024-05-02
4586,4,2024-10-09
4587,3,2024-03-21
4588,2,2024-10-08
4589,3,2024-03-22
4590,1,2024-05-06
4591,2,2024-10-21
4592,1,2024-04-15
4593,4,2024-07-21
4594,1,2024-04-15
4595,2,2024-07-14
4596,4,2024-10-04
4597,1,2024-02-06
4598,2,2024-04-21
4599,3,2024-10-07
4600,4,2024-03-15
4601,1,2024-06-19
4602,1,2024-01-15
4603,2,2024-02-22
4604,3,2024-04-10
4605,2,2024-09-17
4606,4,2024-07-03
4607,3,2024-03-17
4608,1,2024-02-06
4609,2,2024-03-31
4610,1,2024-10-02
4611,2,2024-04-14
4612,4,2024-09-23
4613,2,2024-02-04
4614,3,2024-11-01
4615,4,2024-02-16
4616,2,2024-09-11
4617,2,2024-01-09
4618,2,2024-01-31
4619,4,2024-04-15
4620,1,2024-06-24
4621,1,2024-06-27
4622,3,2024-02-04
4623,1,2024-10-07
4624,3,2024-01-04
4625,1,2024-07-02
4626,4,2024-02-16
4627,2,2024-07-24
4628,1,2024-09-19
4629,4,2024-09-15
4630,2,2024-09-13
4631,4,2024-09-08
4632,4,2024-01-11
4633,4,2024-05-13
4634,2,2024-04-09
4635,4,2024-04-19
4636,1,2024-02-27
4637,2,2024-07-12
4638,3,2024-05-30
4639,1,2024-03-11
4640,4,2024-06-24
4641,4,2024-02-05
4642,1,2024-01-01
4643,1,2024-02-18
4644,2,2024-05-05
4645,1,2024-02-11
4646,1,2024-06-25
4647,1,2024-01-03
4648,3,2024-05-22
4649,3,2024-04-21
4650,3,2024-06-11
4651,1,2024-02-07
4652,1,2024-08-31
4653,4,2024-07-17
4654,4,2024-07-26
4655,2,2024-05-28
4656,4,2024-07-09
4657,1,2024-01-12
4658,2,2024-07-14
4659,4,2024-08-17
4660,1,2024-09-16
4661,4,2024-01-30
4662,2,2024-06-07
4663,3,2024-01-03
4664,3,2024-04-30
4665,1,2024-04-14
4666,1,2024-03-07
4667,4,2024-02-18
4668,4,2024-08-21
4669,3,2024-11-03
4670,4,2024-11-01
4671,4,2024-07-22
4672,4,2024-08-09
4673,4,2024-07-29
4674,3,2024-08-05
4675,4,2024-01-21
4676,3,2024-08-07
4677,2,2024-05-27
4678,1,2024-05-22
4679,1,2024-05-07
4680,4,2024-10-18
4681,1,2024-08-10
4682,4,2024-07-25
4683,2,2024-05-22
4684,1,2024-07-10
4685,1,2024-07-24
4686,2,2024-10-24
4687,4,2024-05-21
4688,1,2024-05-25
4689,3,2024-05-13
4690,3,2024-07-27
4691,2,2024-10-26
4692,1,2024-05-21
4693,3,2024-07-24
4694,2,2024-02-23
4695,2,2024-06-27
4696,2,2024-09-17
4697,3,2024-06-12
4698,2,2024-04-25
4699,2,2024-08-02
4700,1,2024-05-07
4701,1,2024-04-16
4702,4,2024-08-25
4703,3,2024-03-20
4704,1,2024-03-05
4705,4,2024-11-04
4706,1,2024-01-21
4707,2,2024-04-23
4708,2,2024-03-26
4709,2,2024-05-22
4710,3,2024-01-07
4711,1,2024-07-16
4712,4,2024-05-06
4713,4,2024-07-01
4714,1,2024-10-19
4715,4,2024-05-02
4716,1,2024-08-24
4717,3,2024-01-07
4718,3,2024-06-12
4719,3,2024-09-03
4720,4,2024-03-07
4721,1,2024-07-26
4722,4,2024-08-05
4723,2,2024-01-03
4724,1,2024-10-20
4725,4,2024-05-16
4726,1,2024-10-19
4727,1,2024-05-08
4728,2,2024-01-02
4729,1,2024-08-28
4730,1,2024-03-14
4731,1,2024-04-04
4732,3,2024-10-09
4733,1,2024-04-11
4734,1,2024-01-01
4735,3,2024-04-02
4736,2,2024-08-04
4737,2,2024-09-05
4738,1,2024-06-23
4739,3,2024-07-13
4740,4,2024-08-29
4741,4,2024-02-07
